province_key,analysis_date,observed_pm25_median_ugm3,observed_pm25_mean_ugm3,observed_pm25_min_ugm3,observed_pm25_max_ugm3,observed_pm25_sd_across_sensors_ugm3,observed_primary_row_count,observed_sensor_count,observed_location_count
50,2021-04-30,7.61,9.993333333333334,6.67,15.7,4.964416716325627,3,3,3
50,2021-05-05,22.6,22.6,20.6,24.6,2.8284271247461903,2,2,2
50,2021-05-06,18.5,18.5,14.4,22.6,4.1000000000000005,3,3,3
50,2021-05-07,15.3,16.5,13.8,20.4,3.4597687784012385,3,3,3
50,2021-05-16,24.35,24.35,23.4,25.3,1.343502884254443,2,2,2
50,2021-05-20,19.6,20.733333333333334,16.4,26.2,4.997332621842708,3,3,3
50,2021-06-03,22.2,22.96666666666667,20.1,26.6,3.3171272711991806,3,3,3
50,2021-06-05,14.0,15.133333333333335,13.8,17.6,2.138535324312726,3,3,3
50,2021-06-13,12.8,12.8,11.8,13.8,1.4142135623730951,2,2,2
50,2021-06-20,10.4,11.75,8.55,16.3,4.047530111067737,3,3,3
50,2021-06-21,17.1,18.233333333333334,16.0,21.6,2.967041174863156,3,3,3
50,2021-06-29,10.84,10.84,6.78,14.9,5.741707063234766,2,2,2
50,2021-07-03,9.24,9.24,6.28,12.2,4.186072144624361,2,2,2
50,2021-07-04,11.315000000000001,11.315000000000001,9.83,12.8,2.1001071401240474,2,2,2
50,2021-07-06,10.4,10.4,7.9,12.9,3.5355339059327378,2,2,2
50,2021-07-24,7.5,7.5,7.5,7.5,,1,1,1
50,2021-08-04,13.05,13.05,10.0,16.1,4.313351365237941,2,2,2
50,2021-08-07,13.350000000000001,13.350000000000001,10.9,15.8,3.4648232278140836,2,2,2
50,2021-08-10,18.1,18.1,15.1,21.1,4.242640687119287,2,2,2
50,2021-08-11,21.5,21.5,21.5,21.5,,1,1,1
50,2021-08-12,15.6,15.6,13.8,17.4,2.5455844122715696,2,2,2
50,2021-08-14,10.64,10.64,7.58,13.7,4.327493500861671,2,2,2
50,2021-08-15,8.79,8.79,5.58,12.0,4.539625535217635,2,2,2
50,2021-08-16,9.125,9.125,6.75,11.5,3.3587572106361008,2,2,2
50,2021-08-17,10.855,10.855,8.91,12.8,2.7506453788156704,2,2,2
50,2021-08-18,10.595,10.595,7.29,13.9,4.6739758236430795,2,2,2
50,2021-08-21,11.190000000000001,11.190000000000001,8.58,13.8,3.691097397793779,2,2,2
50,2021-08-22,11.735,11.735,8.67,14.8,4.334564568673536,2,2,2
50,2021-08-23,11.04,11.04,8.18,13.9,4.0446507883870515,2,2,2
50,2021-08-24,11.05,11.05,8.0,14.1,4.31335136523794,2,2,2
50,2021-08-25,9.29,9.29,6.58,12.0,3.8325187540310868,2,2,2
50,2021-08-26,10.095,10.095,7.89,12.3,3.118340905032676,2,2,2
50,2021-08-27,10.295,10.295,6.79,13.8,4.956818536117698,2,2,2
50,2021-08-28,10.15,10.15,7.0,13.3,4.45477272147525,2,2,2
50,2021-08-29,8.65,8.65,6.0,11.3,3.7476659402887025,2,2,2
50,2021-09-01,13.25,13.25,10.3,16.2,4.171930009000629,2,2,2
50,2021-09-02,16.1,16.1,16.1,16.1,,1,1,1
50,2021-09-03,15.9,15.9,13.3,18.5,3.6769552621700465,2,2,2
50,2021-09-04,10.305,10.305,7.21,13.4,4.376990975544729,2,2,2
50,2021-09-06,10.19,10.19,7.68,12.7,3.5496760415564683,2,2,2
50,2021-09-07,9.265,9.265,6.13,12.4,4.433559518039654,2,2,2
50,2021-09-08,10.21,10.21,6.62,13.8,5.077026688919412,2,2,2
50,2021-09-09,12.51,12.51,9.92,15.1,3.662813126546316,2,2,2
50,2021-09-10,8.505,8.505,5.71,11.3,3.9527269068328015,2,2,2
50,2021-09-11,9.375,9.375,6.25,12.5,4.419417382415922,2,2,2
50,2021-09-12,8.2,8.2,5.2,11.2,4.242640687119284,2,2,2
50,2021-09-13,10.075,10.075,7.25,12.9,3.995153313703993,2,2,2
50,2021-09-14,11.739999999999998,11.739999999999998,8.78,14.7,4.186072144624361,2,2,2
50,2021-09-15,13.7,13.7,10.7,16.7,4.242640687119285,2,2,2
50,2021-09-16,10.445,10.445,8.79,12.1,2.3405234457274733,2,2,2
50,2021-09-17,8.365,8.365,5.63,11.1,3.867874093090415,2,2,2
50,2021-09-18,9.26,9.26,6.52,12.0,3.8749451609022807,2,2,2
50,2021-09-19,10.785,10.785,9.17,12.4,2.283954903232549,2,2,2
50,2021-09-20,11.095,11.095,8.39,13.8,3.825447686219222,2,2,2
50,2021-09-21,10.855,10.855,7.61,14.1,4.589123009900693,2,2,2
50,2021-09-22,9.68,9.68,6.96,12.4,3.8466608896548182,2,2,2
50,2021-09-23,8.620000000000001,8.620000000000001,5.74,11.5,4.072935059634514,2,2,2
50,2021-09-24,8.67,8.67,6.04,11.3,3.71938166904124,2,2,2
50,2021-09-25,10.295,10.295,7.59,13.0,3.825447686219222,2,2,2
50,2021-09-26,5.92,5.92,5.92,5.92,,1,1,1
50,2021-09-27,4.71,4.71,4.71,4.71,,1,1,1
50,2021-09-28,5.22,5.22,5.22,5.22,,1,1,1
50,2021-10-01,13.149999999999999,13.149999999999999,10.7,15.6,3.4648232278140823,2,2,2
50,2021-10-02,11.855,11.855,8.21,15.5,5.154808434849931,2,2,2
50,2021-10-03,9.605,9.605,6.41,12.8,4.518412331782039,2,2,2
50,2021-10-04,10.42,10.42,7.04,13.8,4.780041840821061,2,2,2
50,2021-10-05,13.25,13.25,10.8,15.7,3.464823227814082,2,2,2
50,2021-10-06,13.600000000000001,13.600000000000001,10.9,16.3,3.8183766184073575,2,2,2
50,2021-10-07,13.05,13.05,10.1,16.0,4.171930009000631,2,2,2
50,2021-10-08,14.25,14.25,11.5,17.0,3.8890872965260113,2,2,2
50,2021-10-09,18.9,18.9,15.9,21.9,4.242640687119284,2,2,2
50,2021-10-10,20.799999999999997,20.799999999999997,16.9,24.7,5.51543289325507,2,2,2
50,2021-10-11,14.2,14.2,10.1,18.3,5.79827560572969,2,2,2
50,2021-10-12,9.515,9.515,6.63,12.4,4.08000612744638,2,2,2
50,2021-10-13,8.245,8.245,5.79,10.7,3.4718942956259475,2,2,2
50,2021-10-14,12.8,12.8,10.5,15.1,3.252691193458119,2,2,2
50,2021-10-15,13.1,13.1,11.0,15.2,2.969848480983499,2,2,2
50,2021-10-16,7.445,7.445,4.79,10.1,3.7547370081005673,2,2,2
50,2021-10-17,6.880000000000001,6.880000000000001,4.38,9.38,3.5355339059327386,2,2,2
50,2021-10-18,7.99,7.99,5.08,10.9,4.115361466505707,2,2,2
50,2021-10-19,10.27,10.27,7.54,13.0,3.8608030252785492,2,2,2
50,2021-10-20,12.085,12.085,9.67,14.5,3.4153257531310253,2,2,2
50,2021-10-21,11.645,11.645,9.79,13.5,2.6233661582020917,2,2,2
50,2021-10-22,8.715,8.715,5.83,11.6,4.080006127446379,2,2,2
50,2021-10-23,5.17,5.17,5.17,5.17,,1,1,1
50,2021-10-24,5.04,5.04,5.04,5.04,,1,1,1
50,2021-10-25,8.98,8.98,8.92,9.04,0.08485281374238578,2,2,2
50,2021-10-26,12.3,12.3,12.1,12.5,0.2828427124746186,2,2,2
50,2021-10-27,17.4,18.3,16.0,21.5,2.858321185591291,3,3,3
50,2021-10-28,11.7,11.7,10.4,13.0,1.8384776310850226,2,2,2
50,2021-10-31,8.83,9.58,6.71,13.2,3.3093654980977845,3,3,3
50,2021-11-01,8.13,9.463333333333333,6.96,13.3,3.3737565610656226,3,3,3
50,2021-11-02,6.65,8.026666666666666,5.83,11.6,3.1216395264881776,3,3,3
50,2021-11-03,6.38,8.483333333333333,6.17,12.9,3.82638645896273,3,3,3
50,2021-11-04,11.4,12.42,9.46,16.4,3.5806703283044627,3,3,3
50,2021-11-05,10.5,12.299999999999999,10.5,15.9,3.1176914536239786,3,3,3
50,2021-11-06,12.2,13.633333333333333,11.1,17.6,3.478984526170438,3,3,3
50,2021-11-07,12.8,13.266666666666666,10.1,16.9,3.423935357645253,3,3,3
50,2021-11-08,14.5,16.166666666666668,14.3,19.7,3.061590000854676,3,3,3
50,2021-11-09,15.9,18.1,15.8,22.6,3.8974350539810154,3,3,3
50,2021-11-10,16.0,17.233333333333334,14.2,21.5,3.803068936179483,3,3,3
50,2021-11-11,17.3,17.3,15.1,19.5,3.11126983722081,2,2,2
50,2021-11-12,16.8,16.5,13.4,19.3,2.9614185789921703,3,3,3
50,2021-11-13,13.7,15.733333333333334,13.3,20.2,3.8734136537856796,3,3,3
50,2021-11-14,17.3,17.400000000000002,15.1,19.8,2.3515952032609695,3,3,3
50,2021-11-15,20.45,20.45,19.0,21.9,2.050609665440987,2,2,2
50,2021-11-16,20.4,20.4,19.8,21.0,0.8485281374238578,2,2,2
50,2021-11-17,18.5,18.4,13.8,22.8,3.733630940518894,4,4,4
50,2021-11-18,17.5,18.0,13.0,23.5,5.267826876426369,3,3,3
50,2021-11-19,18.1,18.05,11.5,24.5,5.3100533581751,4,4,4
50,2021-11-20,19.5,19.05,10.9,26.3,6.828128098778855,4,4,4
50,2021-11-21,12.2,12.935,9.04,18.3,3.877916107052,4,4,4
50,2021-11-22,14.149999999999999,14.524999999999999,10.4,19.4,4.2452915094254715,4,4,4
50,2021-11-23,19.05,18.675,14.3,22.3,4.081155882018394,4,4,4
50,2021-11-24,15.45,15.25,10.4,19.7,4.15571895103603,4,4,4
50,2021-11-25,13.45,13.57,8.58,18.8,4.2081983476700975,4,4,4
50,2021-11-26,18.5,17.9,12.2,22.4,4.315862215903871,4,4,4
50,2021-11-27,16.3,17.275,13.4,23.1,4.272684558135942,4,4,4
50,2021-11-30,14.55,14.8225,9.29,20.9,4.8269408876982665,4,4,4
50,2021-12-01,16.0,15.675,10.4,20.3,4.827266307134918,4,4,4
50,2021-12-02,19.6,19.6,14.9,24.3,4.642556766840158,4,4,4
50,2021-12-03,20.0,20.725,17.4,25.5,3.5975686233899693,4,4,4
50,2021-12-04,21.1,21.05,17.6,24.4,3.307063148273202,4,4,4
50,2021-12-05,23.9,22.9,16.9,26.9,4.858669227953953,4,4,4
50,2021-12-06,26.1,24.375,16.3,29.0,5.745360447062192,4,4,4
50,2021-12-07,31.15,29.6,23.3,32.8,4.294958284624736,4,4,4
50,2021-12-08,35.900000000000006,34.55,28.4,38.0,4.2680987180086,4,4,4
50,2021-12-09,33.400000000000006,31.125,21.9,35.8,6.529101520627988,4,4,4
50,2021-12-10,24.0,22.6,15.3,27.1,5.389495956642576,4,4,4
50,2021-12-11,22.200000000000003,21.200000000000003,14.8,25.6,4.698936049788292,4,4,4
50,2021-12-12,22.85,22.0,16.8,25.5,3.802630668366309,4,4,4
50,2021-12-13,23.0,21.475,14.2,25.7,5.125345516808274,4,4,4
50,2021-12-14,21.6,20.825000000000003,14.8,25.3,4.379021960818802,4,4,4
50,2021-12-15,25.1,24.0,21.0,25.9,2.628687885618983,3,3,3
50,2021-12-16,26.4,25.0,21.3,27.3,3.2357379374726873,3,3,3
50,2021-12-17,20.45,19.625,14.3,23.3,4.21693016304515,4,4,4
50,2021-12-18,21.1,20.675,14.3,26.2,5.261416159172358,4,4,4
50,2021-12-19,24.75,24.075,19.0,27.8,4.394978194864376,4,4,4
50,2021-12-20,26.2,27.666666666666668,24.3,32.5,4.2922410618851945,3,3,3
50,2021-12-21,30.65,30.225,23.4,36.2,5.4395925092479755,4,4,4
50,2021-12-22,31.0,29.7,23.3,33.5,4.5927479065732895,4,4,4
50,2021-12-23,30.849999999999998,29.799999999999997,23.2,34.3,4.953786430600333,4,4,4
50,2021-12-24,32.25,31.2,24.7,35.6,4.9064583289103085,4,4,4
50,2021-12-25,32.85,33.849999999999994,29.9,39.8,4.555216789572149,4,4,4
50,2021-12-26,37.099999999999994,37.599999999999994,33.3,42.9,4.573838650411709,4,4,4
50,2021-12-27,32.15,32.15,22.8,41.5,7.673547636740997,4,4,4
50,2021-12-30,16.8,16.266666666666666,10.3,21.7,5.718682832028134,3,3,3
50,2021-12-31,18.85,19.725,11.7,29.5,7.50749625374532,4,4,4
50,2022-01-01,25.45,23.65,14.0,29.7,6.782575715267271,4,4,4
50,2022-01-02,22.799999999999997,20.625,13.2,23.7,4.978872027544658,4,4,4
50,2022-01-04,19.200000000000003,18.450000000000003,12.9,22.5,4.303099657998483,4,4,4
50,2022-01-05,20.5,20.225,14.5,25.4,4.872627627882105,4,4,4
50,2022-01-06,17.85,17.075,11.9,20.7,4.1700319742978795,4,4,4
50,2022-01-07,17.6,17.925,15.0,21.5,3.2263240176192265,4,4,4
50,2022-01-08,23.1,23.125,19.0,27.3,3.9559027625393766,4,4,4
50,2022-01-09,20.950000000000003,19.875,12.4,25.2,5.537373023374893,4,4,4
50,2022-01-10,18.65,17.475,12.4,20.2,3.463500156392855,4,4,4
50,2022-01-11,18.4,17.25,10.4,21.8,4.954795656734998,4,4,4
50,2022-01-12,22.8,22.766666666666666,20.3,25.2,2.4501700621249394,3,3,3
50,2022-01-13,31.1,30.666666666666668,28.1,32.8,2.3797758998135357,3,3,3
50,2022-01-14,32.9,32.474999999999994,29.3,34.8,2.299818833444638,4,4,4
50,2022-01-15,33.7,33.825,29.0,38.9,4.181207959429905,4,4,4
50,2022-01-16,29.65,28.725,24.7,30.9,2.833578420772339,4,4,4
50,2022-01-17,15.0,15.55,11.2,21.0,4.611941023040083,4,4,4
50,2022-01-18,12.4,15.166666666666666,12.1,21.0,5.054041287260456,3,3,3
50,2022-01-19,20.8,21.575000000000003,17.6,27.1,4.242935304715357,4,4,4
50,2022-01-20,21.1,21.35,16.9,26.3,4.395072999014542,4,4,4
50,2022-01-21,18.95,20.025,16.7,25.5,3.8064638007823843,4,4,4
50,2022-01-22,15.55,15.425,10.5,20.1,3.969361829480067,4,4,4
50,2022-01-23,14.2,14.475,9.5,20.0,4.317696144936558,4,4,4
50,2022-01-24,18.2,18.066666666666666,13.5,22.5,4.501481237696469,3,3,3
50,2022-01-25,18.35,18.775,14.1,24.3,4.2264050918008325,4,4,4
50,2022-01-26,19.9,19.9,19.9,19.9,,1,1,1
50,2022-01-29,17.4,16.3275,9.21,21.3,5.36982541615647,4,4,4
50,2022-01-30,19.8,19.45,13.0,25.2,5.7564456626173985,4,4,4
50,2022-01-31,22.65,21.2,14.2,25.3,5.198076567346811,4,4,4
50,2022-02-01,26.6,23.975,14.2,28.5,6.628411071541455,4,4,4
50,2022-02-02,23.05,22.425,11.6,32.0,8.558962164499464,4,4,4
50,2022-02-03,19.65,27.95,10.7,61.8,23.17189389468773,4,4,4
50,2022-02-04,21.4,21.8,12.8,31.6,8.35384143174065,4,4,4
50,2022-02-05,26.0,25.8,20.5,30.7,4.836665518033404,4,4,4
50,2022-02-06,16.65,16.5,8.8,23.9,6.215571842826154,4,4,4
50,2022-02-07,14.25,14.85,10.5,20.4,4.146082488325575,4,4,4
50,2022-02-08,12.649999999999999,12.75,8.1,17.6,3.905978323885922,4,4,4
50,2022-02-09,15.350000000000001,14.5325,9.33,18.1,3.840775746295706,4,4,4
50,2022-02-10,19.9,19.9,17.9,21.9,2.8284271247461903,2,2,2
50,2022-02-11,20.2,20.225,17.5,23.0,2.5578311124857334,4,4,4
50,2022-02-12,27.2,26.575,21.4,30.5,4.299903099683372,4,4,4
50,2022-02-13,29.0,28.925,22.8,34.9,5.154528753112806,4,4,4
50,2022-02-14,31.849999999999998,32.075,30.4,34.2,1.7538053863907859,4,4,4
50,2022-02-15,37.45,38.0,34.4,42.7,4.205551886098503,4,4,4
50,2022-02-16,31.9,29.366666666666664,24.0,32.2,4.650089604871431,3,3,3
50,2022-02-17,28.4,25.53333333333333,19.3,28.9,5.404010856145028,3,3,3
50,2022-02-18,22.65,23.45,17.3,31.2,6.366841184344608,4,4,4
50,2022-02-19,14.45,14.7125,8.95,21.0,4.989384564586432,4,4,4
50,2022-02-20,15.25,15.625,11.1,20.9,4.493977451360135,4,4,4
50,2022-02-21,18.6,19.4,16.6,23.8,3.1336879231984804,4,4,4
50,2022-02-22,26.6,26.975,22.5,32.2,4.275024366402296,4,4,4
50,2022-02-23,29.1,30.05,26.6,35.4,4.0045807104697815,4,4,4
50,2022-02-24,29.5,30.625,27.5,36.0,3.9024564913226985,4,4,4
50,2022-02-25,28.15,28.974999999999998,26.3,33.3,3.0739496851228147,4,4,4
50,2022-02-28,51.2,50.375,44.5,54.6,4.309969064080779,4,4,4
50,2022-03-01,51.6,51.6,48.0,55.2,5.091168824543144,2,2,2
50,2022-03-04,60.3,59.05,52.5,63.1,4.588027898781784,4,4,4
50,2022-03-05,58.45,59.425,54.2,66.6,5.424865589732766,4,4,4
50,2022-03-06,44.35,46.75,42.5,55.8,6.19489036760673,4,4,4
50,2022-03-07,45.45,46.375,39.9,54.7,6.152167639675197,4,4,4
50,2022-03-08,31.700000000000003,31.375,25.3,36.8,5.5090077751503195,4,4,4
50,2022-03-09,22.85,21.85,18.0,23.7,2.636285265292813,4,4,4
50,2022-03-10,33.0,32.475,28.8,35.1,3.1063107807601393,4,4,4
50,2022-03-11,37.55,36.7,30.9,40.8,4.324349662087931,4,4,4
50,2022-03-12,38.5,38.775,34.9,43.2,3.5415392133929573,4,4,4
50,2022-03-13,38.3,38.95,36.0,43.2,3.484728588187798,4,4,4
50,2022-03-14,41.349999999999994,41.45,39.5,43.6,1.7368553960150697,4,4,4
50,2022-03-15,39.0,38.75,32.6,44.4,4.941322360124531,4,4,4
50,2022-03-16,39.8,39.225,33.0,44.3,4.798871395095585,4,4,4
50,2022-03-17,44.9,47.099999999999994,41.3,57.3,7.397747404897431,4,4,4
50,2022-03-18,50.599999999999994,49.699999999999996,43.8,53.8,4.344344983232034,4,4,4
50,2022-03-19,52.3,51.325,46.0,54.7,4.172429348313363,4,4,4
50,2022-03-21,29.549999999999997,30.174999999999997,22.8,38.8,7.47010709427917,4,4,4
50,2022-03-22,16.0,16.575,13.3,21.0,3.680919269240587,4,4,4
50,2022-03-26,34.65,34.925,30.4,40.0,4.789832982474441,4,4,4
50,2022-03-27,42.7,43.825,38.2,51.7,5.893145736079048,4,4,4
50,2022-03-30,45.150000000000006,43.425000000000004,36.7,46.7,4.694234051827129,4,4,4
50,2022-03-31,53.4,52.666666666666664,44.4,60.2,7.925486315257467,3,3,3
50,2022-04-01,49.3,49.03333333333333,44.5,53.3,4.40605643782888,3,3,3
50,2022-04-02,25.3,27.266666666666666,24.5,32.0,4.118656738954257,3,3,3
50,2022-04-03,7.08,8.236666666666666,5.63,12.0,3.3388071722298265,3,3,3
50,2022-04-04,12.0,12.0925,9.27,15.1,2.843042677602056,4,4,4
50,2022-04-05,25.7,25.525,21.4,29.3,3.697183612787802,4,4,4
50,2022-04-06,36.65,35.875,30.3,39.9,4.419935896971055,4,4,4
50,2022-04-07,53.150000000000006,51.925,44.0,57.4,6.142407237123462,4,4,4
50,2022-04-08,61.3,62.425,48.4,78.7,12.437945971903885,4,4,4
50,2022-04-09,76.4,73.89999999999999,66.2,79.1,6.803675477269618,3,3,3
50,2022-04-10,50.7,53.06666666666666,48.9,59.6,5.729165151514952,3,3,3
50,2022-04-11,50.5,49.375,43.0,53.5,4.767511580129268,4,4,4
50,2022-04-12,51.0,50.45,48.0,51.8,1.6842406795546379,4,4,4
50,2022-04-13,53.8,53.633333333333326,37.0,70.1,16.55062939387301,3,3,3
50,2022-04-14,70.5,61.5,38.0,76.0,20.53655277791285,3,3,3
50,2022-04-15,59.85,54.475,34.6,63.6,13.368962811926236,4,4,4
50,2022-04-16,57.7,49.375,20.1,62.0,19.629972830682505,4,4,4
50,2022-04-17,57.9,48.675,13.7,65.2,23.57433279366919,4,4,4
50,2022-04-18,42.75,36.375,10.3,49.7,17.88730928153626,4,4,4
50,2022-04-19,23.85,20.895,7.48,28.4,9.528139027813003,4,4,4
50,2022-04-20,15.05,14.5,8.0,19.9,5.355993527504178,4,4,4
50,2022-04-21,19.3,19.366666666666667,17.1,21.7,2.3007245235649854,3,3,3
50,2022-04-22,22.950000000000003,22.875,20.9,24.7,1.9050371824892733,4,4,4
50,2022-04-23,30.5,30.233333333333334,26.2,34.0,3.9068316233660925,3,3,3
50,2022-04-24,33.5,33.175,29.1,36.6,3.10201547384922,4,4,4
50,2022-04-25,34.7,34.475,31.7,36.8,2.6587904518157597,4,4,4
50,2022-04-26,41.05,40.325,35.7,43.5,3.8108398024582444,4,4,4
50,2022-04-29,39.55,41.3,36.5,49.6,5.892933621437347,4,4,4
50,2022-04-30,35.0,35.575,29.7,42.6,5.8806887351737975,4,4,4
50,2022-05-01,24.65,24.775,22.3,27.5,2.6094379982415106,4,4,4
50,2022-05-02,21.55,22.325,20.0,26.2,2.6849891371599006,4,4,4
50,2022-05-03,17.65,17.7,15.0,20.5,2.50199920063936,4,4,4
50,2022-05-04,22.7,24.55,19.6,33.2,6.042902172521634,4,4,4
50,2022-05-05,29.05,29.950000000000003,23.1,38.6,6.5209917446147205,4,4,4
50,2022-05-06,31.25,31.1,22.4,39.5,7.335302765848637,4,4,4
50,2022-05-08,9.81,10.353333333333333,9.35,11.9,1.3590560449566949,3,3,3
50,2022-05-09,9.35,8.77,5.88,10.5,2.1183956193308178,4,4,4
50,2022-05-10,10.09,10.1775,7.23,13.3,2.49300855727907,4,4,4
50,2022-05-11,6.3149999999999995,6.7625,4.96,9.46,2.1396631354802875,4,4,4
50,2022-05-12,7.645,7.7075000000000005,4.74,10.8,2.4778670262949944,4,4,4
50,2022-05-13,13.600000000000001,13.700000000000001,11.8,15.8,1.645195023900409,4,4,4
50,2022-05-14,16.75,16.575,12.6,20.2,3.2724863126782777,4,4,4
50,2022-05-15,14.45,14.525,12.2,17.0,1.9619293225462195,4,4,4
50,2022-05-16,19.1,18.7,15.3,21.3,2.504662319222561,4,4,4
50,2022-05-17,16.1,15.975,12.0,19.7,3.1637267054324814,4,4,4
50,2022-05-18,8.96,8.857500000000002,4.71,12.8,3.3048487106068873,4,4,4
50,2022-05-19,7.915,8.3325,5.3,12.2,2.8975089876190774,4,4,4
50,2022-05-20,9.48,9.325,5.04,13.3,3.376916739670475,4,4,4
50,2022-05-21,5.6,6.1975,3.19,10.4,3.024349792379623,4,4,4
50,2022-05-22,8.129999999999999,8.69,6.0,12.5,2.857808017811321,4,4,4
50,2022-05-25,11.7,12.7,10.1,17.3,3.1580584752872034,4,4,4
50,2022-05-26,17.4,18.525,16.2,23.1,3.1030898579748984,4,4,4
50,2022-05-29,29.8,28.5,25.7,30.0,2.42693221990232,3,3,3
50,2022-05-30,23.0,23.025,20.6,25.5,2.63486242525108,4,4,4
50,2022-05-31,21.4,21.4,17.8,25.0,3.5327043465311387,4,4,4
50,2022-06-01,14.4,14.725000000000001,11.5,18.6,3.138338201447811,4,4,4
50,2022-06-02,15.45,15.9,14.1,18.6,2.004993765576341,4,4,4
50,2022-06-03,19.4,19.525,16.3,23.0,2.7439327008268024,4,4,4
50,2022-06-04,14.0,13.309999999999999,8.04,17.2,3.9470326406892897,4,4,4
50,2022-06-05,8.58,8.615,5.0,12.3,3.2608127821143005,4,4,4
50,2022-06-06,8.19,8.219999999999999,4.5,12.0,3.2225455776451013,4,4,4
50,2022-06-07,7.25,7.425,4.0,11.2,2.9533878851244717,4,4,4
50,2022-06-08,5.92,6.739999999999999,4.0,10.3,3.2290555894874275,3,3,3
50,2022-06-09,8.71,8.473333333333334,5.21,11.5,3.1516715141862948,3,3,3
50,2022-06-10,11.3,11.540000000000001,8.52,14.8,3.146871462262163,3,3,3
50,2022-06-11,13.0,13.9,10.7,18.0,3.732291521304305,3,3,3
50,2022-06-12,11.2,11.623333333333333,8.67,15.0,3.186162791404942,3,3,3
50,2022-06-13,11.0,11.87,8.91,15.7,3.477599746951911,3,3,3
50,2022-06-14,18.9,19.5,16.8,22.8,3.044667469527667,3,3,3
50,2022-06-15,18.4,19.133333333333333,16.3,22.7,3.262412195497884,3,3,3
50,2022-06-16,12.4,14.299999999999999,12.0,18.5,3.642801120017396,3,3,3
50,2022-06-17,9.96,10.703333333333333,5.75,16.4,5.363770440029413,3,3,3
50,2022-06-18,8.58,7.97,3.83,11.5,3.87121427978354,3,3,3
50,2022-06-19,11.1,9.66,3.88,14.0,5.211410557612978,3,3,3
50,2022-06-20,6.25,7.483333333333333,2.5,13.7,5.700950213195457,3,3,3
50,2022-06-21,6.78,7.116666666666667,2.87,11.7,4.424616744231452,3,3,3
50,2022-06-22,6.0,6.733333333333333,3.0,11.2,4.148895435333762,3,3,3
50,2022-06-23,7.08,8.313333333333334,4.96,12.9,4.111171771324245,3,3,3
50,2022-06-24,7.63,7.843333333333334,4.0,11.9,3.954318314619264,3,3,3
50,2022-06-25,10.115,10.115,7.83,12.4,3.231477990022522,2,2,2
50,2022-06-28,9.09,9.09,7.58,10.6,2.1354624791833734,2,2,2
50,2022-06-29,5.08,6.16,3.0,10.4,3.8163857247400976,3,3,3
50,2022-06-30,5.42,6.55,3.33,10.9,3.9094628787085317,3,3,3
50,2022-07-01,10.38,10.38,7.96,12.8,3.4223968209428905,2,2,2
50,2022-07-02,7.21,7.116666666666667,3.14,11.0,3.930831125008213,3,3,3
50,2022-07-03,7.46,7.52,3.5,11.6,4.050333319617041,3,3,3
50,2022-07-04,6.25,6.8066666666666675,3.17,11.0,3.944570107544463,3,3,3
50,2022-07-05,7.08,7.733333333333333,4.42,11.7,3.6837118960816326,3,3,3
50,2022-07-06,7.42,7.116666666666667,3.83,10.1,3.1459868615957904,3,3,3
50,2022-07-07,6.58,6.596666666666667,3.21,10.0,3.3950306822373975,3,3,3
50,2022-07-08,6.17,6.616666666666667,2.88,10.8,3.9788482420586653,3,3,3
50,2022-07-09,5.83,6.53,3.46,10.3,3.4733125399249642,3,3,3
50,2022-07-10,6.33,7.083333333333333,3.92,11.0,3.5996157202308874,3,3,3
50,2022-07-11,6.25,7.1933333333333325,3.63,11.7,4.1168717897614115,3,3,3
50,2022-07-12,7.33,7.34,4.29,10.4,3.0550122749344233,3,3,3
50,2022-07-13,7.83,8.476666666666667,5.7,11.9,3.1501798890433754,3,3,3
50,2022-07-14,6.42,7.446666666666666,3.92,12.0,4.136681439672789,3,3,3
50,2022-07-15,6.13,6.626666666666666,3.75,10.0,3.1544624476023375,3,3,3
50,2022-07-16,5.67,6.920000000000001,4.29,10.8,3.430291532800091,3,3,3
50,2022-07-17,6.67,7.923333333333333,5.0,12.1,3.7122275433132237,3,3,3
50,2022-07-18,8.58,8.953333333333333,5.88,12.4,3.275993487987016,3,3,3
50,2022-07-19,11.0,11.74,7.42,16.8,4.733582153084491,3,3,3
50,2022-07-20,11.865,11.865,9.33,14.4,3.585031380615796,2,2,2
50,2022-07-21,11.13,11.13,8.96,13.3,3.068843430349616,2,2,2
50,2022-07-22,9.005,9.005,6.71,11.3,3.245620125646254,2,2,2
50,2022-07-23,6.83,6.83,5.83,7.83,1.4142135623730951,2,2,2
50,2022-07-24,6.8549999999999995,6.8549999999999995,5.67,8.04,1.675843071412117,2,2,2
50,2022-07-25,9.375,9.375,7.75,11.0,2.2980970388562794,2,2,2
50,2022-07-28,14.5,14.5,12.8,16.2,2.4041630560342604,2,2,2
50,2022-07-29,15.0,15.0,12.3,17.7,3.8183766184073558,2,2,2
50,2022-07-31,12.14,12.14,9.88,14.4,3.1961226509631944,2,2,2
50,2022-08-01,10.41,10.41,8.22,12.6,3.0971277015970777,2,2,2
50,2022-08-02,10.74,10.74,8.88,12.6,2.630437226013956,2,2,2
50,2022-08-03,9.02,9.02,8.33,9.71,0.9758073580374355,2,2,2
50,2022-08-04,7.795,7.795,6.63,8.96,1.6475588001646562,2,2,2
50,2022-08-05,7.965,7.965,5.63,10.3,3.302188668141177,2,2,2
50,2022-08-06,8.395,8.395,7.0,9.79,1.972827919510467,2,2,2
