province_key,analysis_date,modeled_pm25_mean_ugm3,modeled_pm25_median_ugm3,modeled_pm25_hour_count
50,2022-08-04,10.24705882352941,7.5,17
50,2022-08-05,12.083333333333334,10.95,24
50,2022-08-06,11.608333333333334,11.85,24
50,2022-08-07,11.916666666666666,10.6,24
50,2022-08-08,9.633333333333333,9.25,24
50,2022-08-09,10.283333333333333,7.4,24
50,2022-08-10,13.683333333333332,11.850000000000001,24
50,2022-08-11,12.433333333333332,13.85,24
50,2022-08-12,8.391666666666667,8.5,24
50,2022-08-13,8.866666666666667,8.05,24
50,2022-08-14,14.4625,13.399999999999999,24
50,2022-08-15,13.475,14.9,24
50,2022-08-16,12.258333333333333,12.05,24
50,2022-08-17,11.141666666666666,11.85,24
50,2022-08-18,8.3125,5.75,24
50,2022-08-19,16.0125,19.1,24
50,2022-08-20,14.549999999999999,14.75,24
50,2022-08-21,14.295833333333334,14.2,24
50,2022-08-22,8.174999999999999,6.85,24
50,2022-08-23,10.487499999999999,6.65,24
50,2022-08-24,20.554166666666667,21.6,24
50,2022-08-25,17.5,17.25,24
50,2022-08-26,13.725,10.45,24
50,2022-08-27,7.8374999999999995,5.15,24
50,2022-08-28,16.05,17.0,24
50,2022-08-29,19.445833333333333,19.200000000000003,24
50,2022-08-30,23.625,21.549999999999997,24
50,2022-08-31,19.575,23.6,24
50,2022-09-01,23.6875,19.8,24
50,2022-09-02,18.929166666666667,17.85,24
50,2022-09-03,20.279166666666665,20.200000000000003,24
50,2022-09-04,17.354166666666668,18.45,24
50,2022-09-05,16.820833333333333,15.100000000000001,24
50,2022-09-06,14.745833333333332,15.0,24
50,2022-09-07,16.754166666666666,14.6,24
50,2022-09-08,23.495833333333334,22.15,24
50,2022-09-09,15.008333333333333,12.45,24
50,2022-09-10,13.108333333333334,14.2,24
50,2022-09-11,13.095833333333333,11.4,24
50,2022-09-12,20.879166666666666,18.35,24
50,2022-09-13,19.1875,16.95,24
50,2022-09-14,15.7875,15.6,24
50,2022-09-15,16.241666666666667,16.5,24
50,2022-09-16,13.458333333333334,10.3,24
50,2022-09-17,15.545833333333334,15.7,24
50,2022-09-18,13.204166666666666,12.350000000000001,24
50,2022-09-19,13.604166666666666,11.25,24
50,2022-09-20,13.495833333333332,13.6,24
50,2022-09-21,15.429166666666667,14.5,24
50,2022-09-22,18.537499999999998,17.15,24
50,2022-09-23,13.166666666666666,12.75,24
50,2022-09-24,10.783333333333333,8.899999999999999,24
50,2022-09-25,14.220833333333333,13.6,24
50,2022-09-26,15.516666666666666,13.45,24
50,2022-09-27,17.933333333333334,18.049999999999997,24
50,2022-09-28,26.420833333333334,29.7,24
50,2022-09-29,17.779166666666665,15.3,24
50,2022-09-30,16.258333333333333,13.0,24
50,2022-10-01,11.358333333333334,11.350000000000001,24
50,2022-10-02,8.854166666666666,6.5,24
50,2022-10-03,13.9375,8.95,24
50,2022-10-04,15.345833333333333,13.5,24
50,2022-10-05,25.349999999999998,26.2,24
50,2022-10-06,29.379166666666666,31.75,24
50,2022-10-07,22.3875,24.0,24
50,2022-10-08,14.629166666666668,14.0,24
50,2022-10-09,28.65833333333333,25.0,24
50,2022-10-10,14.291666666666666,10.850000000000001,24
50,2022-10-11,20.5625,21.1,24
50,2022-10-12,32.84166666666667,33.2,24
50,2022-10-13,31.8,35.0,24
50,2022-10-14,25.337500000000002,22.049999999999997,24
50,2022-10-15,24.316666666666666,22.75,24
50,2022-10-16,34.12083333333333,33.6,24
50,2022-10-17,25.579166666666666,28.1,24
50,2022-10-18,26.287499999999998,28.549999999999997,24
50,2022-10-19,26.579166666666666,24.5,24
50,2022-10-20,26.95,27.049999999999997,24
50,2022-10-21,27.46666666666667,29.75,24
50,2022-10-22,20.974999999999998,20.3,24
50,2022-10-23,19.287499999999998,16.049999999999997,24
50,2022-10-24,26.099999999999998,29.65,24
50,2022-10-25,30.620833333333334,34.9,24
50,2022-10-26,32.425000000000004,35.75,24
50,2022-10-27,31.854166666666668,37.5,24
50,2022-10-28,29.487499999999997,28.45,24
50,2022-10-29,19.279166666666665,21.4,24
50,2022-10-30,25.241666666666664,28.4,24
50,2022-10-31,25.195833333333336,28.7,24
50,2022-11-01,22.116666666666664,21.25,24
50,2022-11-02,27.891666666666666,31.2,24
50,2022-11-03,35.15,39.7,24
50,2022-11-04,32.954166666666666,36.099999999999994,24
50,2022-11-05,30.833333333333332,33.349999999999994,24
50,2022-11-06,27.84166666666667,32.05,24
50,2022-11-07,30.974999999999998,30.299999999999997,24
50,2022-11-08,32.112500000000004,34.2,24
50,2022-11-09,35.824999999999996,41.05,24
50,2022-11-10,36.2125,40.2,24
50,2022-11-11,33.90833333333333,37.400000000000006,24
50,2022-11-12,30.258333333333336,34.45,24
50,2022-11-13,28.40416666666667,31.85,24
50,2022-11-14,26.695833333333336,30.6,24
50,2022-11-15,28.670833333333334,20.15,24
50,2022-11-16,24.795833333333334,21.799999999999997,24
50,2022-11-17,21.974999999999998,19.200000000000003,24
50,2022-11-18,17.8125,16.35,24
50,2022-11-19,25.358333333333334,21.5,24
50,2022-11-20,29.608333333333334,22.25,24
50,2022-11-21,21.054166666666667,17.8,24
50,2022-11-22,26.78333333333333,25.9,24
50,2022-11-23,21.75,21.95,24
50,2022-11-24,23.645833333333332,24.65,24
50,2022-11-25,21.84166666666667,18.45,24
50,2022-11-26,16.929166666666667,13.95,24
50,2022-11-27,19.283333333333335,17.25,24
50,2022-11-28,19.245833333333334,18.5,24
50,2022-11-29,24.03333333333333,26.7,24
50,2022-11-30,24.7625,27.15,24
50,2022-12-01,27.929166666666664,30.25,24
50,2022-12-02,22.191666666666666,23.35,24
50,2022-12-03,22.445833333333336,21.5,24
50,2022-12-04,27.9875,30.55,24
50,2022-12-05,25.920833333333334,29.450000000000003,24
50,2022-12-06,33.5,39.4,24
50,2022-12-07,30.349999999999998,28.9,24
50,2022-12-08,29.71666666666667,31.25,24
50,2022-12-09,29.016666666666666,27.95,24
50,2022-12-10,28.291666666666668,33.25,24
50,2022-12-11,30.9375,27.25,24
50,2022-12-12,22.474999999999998,19.450000000000003,24
50,2022-12-13,17.425,21.049999999999997,24
50,2022-12-14,0.8250000000000001,0.8,24
50,2022-12-15,0.7166666666666667,0.7,24
50,2022-12-16,27.329166666666666,26.7,24
50,2022-12-17,28.079166666666666,23.6,24
50,2022-12-18,26.275000000000002,22.3,24
50,2022-12-19,27.866666666666664,26.1,24
50,2022-12-20,41.9625,41.25,24
50,2022-12-21,32.954166666666666,30.4,24
50,2022-12-22,26.570833333333336,23.2,24
50,2022-12-23,21.325,20.3,24
50,2022-12-24,23.0,22.950000000000003,24
50,2022-12-25,26.741666666666664,28.85,24
50,2022-12-26,29.4875,29.2,24
50,2022-12-27,24.958333333333332,20.25,24
50,2022-12-28,23.3875,22.9,24
50,2022-12-29,26.6375,27.299999999999997,24
50,2022-12-30,26.958333333333332,27.0,24
50,2022-12-31,26.46666666666667,26.65,24
50,2023-01-01,28.041666666666668,29.8,24
50,2023-01-02,28.200000000000003,31.650000000000002,24
50,2023-01-03,21.95,20.9,24
50,2023-01-04,26.1875,27.049999999999997,24
50,2023-01-05,24.454166666666666,26.1,24
50,2023-01-06,16.158333333333335,13.25,24
50,2023-01-07,16.104166666666668,13.75,24
50,2023-01-08,24.1375,23.45,24
50,2023-01-09,28.145833333333332,27.95,24
50,2023-01-10,28.929166666666664,30.6,24
50,2023-01-11,32.25416666666667,30.75,24
50,2023-01-12,23.4875,24.15,24
50,2023-01-13,25.816666666666666,28.65,24
50,2023-01-14,27.004166666666666,28.1,24
50,2023-01-15,30.75,34.2,24
50,2023-01-16,28.650000000000002,30.1,24
50,2023-01-17,26.441666666666666,27.8,24
50,2023-01-18,30.383333333333336,31.15,24
50,2023-01-19,29.349999999999998,30.6,24
50,2023-01-20,30.083333333333332,30.0,24
50,2023-01-21,28.72083333333333,27.700000000000003,24
50,2023-01-22,30.420833333333334,28.049999999999997,24
50,2023-01-23,29.816666666666666,31.650000000000002,24
50,2023-01-24,34.42916666666667,37.7,24
50,2023-01-25,33.391666666666666,28.65,24
50,2023-01-26,30.383333333333336,29.6,24
50,2023-01-27,37.24583333333333,37.0,24
50,2023-01-28,30.3,34.55,24
50,2023-01-29,35.62916666666667,36.349999999999994,24
50,2023-01-30,44.4375,44.8,24
50,2023-01-31,44.62916666666666,42.35,24
50,2023-02-01,39.57083333333333,39.5,24
50,2023-02-02,42.90833333333333,41.25,24
50,2023-02-03,35.24583333333333,34.849999999999994,24
50,2023-02-04,30.141666666666666,31.1,24
50,2023-02-05,25.945833333333336,25.9,24
50,2023-02-06,19.845833333333335,20.25,24
50,2023-02-07,17.766666666666666,17.6,24
50,2023-02-08,23.28333333333333,25.049999999999997,24
50,2023-02-09,26.741666666666664,32.3,24
50,2023-02-10,24.974999999999998,29.1,24
50,2023-02-11,24.175,24.85,24
50,2023-02-12,26.90833333333333,28.5,24
50,2023-02-13,31.120833333333334,31.950000000000003,24
50,2023-02-14,36.645833333333336,36.2,24
50,2023-02-15,37.77916666666666,38.0,24
50,2023-02-16,31.245833333333334,28.2,24
50,2023-02-17,23.170833333333334,21.8,24
50,2023-02-18,25.920833333333334,25.549999999999997,24
50,2023-02-19,28.537499999999998,33.65,24
50,2023-02-20,39.170833333333334,36.1,24
50,2023-02-21,39.00833333333333,43.8,24
50,2023-02-22,36.079166666666666,38.900000000000006,24
50,2023-02-23,37.30833333333333,35.8,24
50,2023-02-24,41.6,43.25,24
50,2023-02-25,41.56666666666667,45.8,24
50,2023-02-26,33.225,33.25,24
50,2023-02-27,37.06666666666667,40.7,24
50,2023-02-28,46.9375,50.099999999999994,24
50,2023-03-01,52.737500000000004,57.6,24
50,2023-03-02,52.44166666666666,55.45,24
50,2023-03-03,40.354166666666664,42.85,24
50,2023-03-04,40.875,37.55,24
50,2023-03-05,46.89166666666667,44.2,24
50,2023-03-06,45.475,43.599999999999994,24
50,2023-03-07,44.979166666666664,45.95,24
50,2023-03-08,44.69166666666666,44.1,24
50,2023-03-09,50.50833333333333,48.5,24
50,2023-03-10,46.43333333333334,45.5,24
50,2023-03-11,51.82083333333333,50.099999999999994,24
50,2023-03-12,64.52916666666667,61.7,24
50,2023-03-13,60.15416666666667,61.2,24
50,2023-03-14,57.975,56.7,24
50,2023-03-15,45.35833333333333,44.099999999999994,24
50,2023-03-16,33.858333333333334,33.15,24
50,2023-03-17,44.19583333333333,44.05,24
50,2023-03-18,38.666666666666664,37.5,24
50,2023-03-19,39.041666666666664,39.1,24
50,2023-03-20,29.65833333333333,30.1,24
50,2023-03-21,26.724999999999998,28.75,24
50,2023-03-22,20.966666666666665,19.1,24
50,2023-03-23,19.204166666666666,21.25,24
50,2023-03-24,20.208333333333332,22.15,24
50,2023-03-25,27.84583333333333,25.5,24
50,2023-03-26,29.037499999999998,29.7,24
50,2023-03-27,29.71666666666667,29.55,24
50,2023-03-28,32.71666666666666,35.9,24
50,2023-03-29,55.04583333333333,54.55,24
50,2023-03-30,70.32083333333334,66.8,24
50,2023-03-31,48.041666666666664,46.85,24
50,2023-04-01,46.99166666666667,45.150000000000006,24
50,2023-04-02,29.96666666666667,27.049999999999997,24
50,2023-04-03,24.383333333333336,24.15,24
50,2023-04-04,26.97083333333333,27.299999999999997,24
50,2023-04-05,35.862500000000004,32.5,24
50,2023-04-06,45.699999999999996,43.1,24
50,2023-04-07,52.762499999999996,50.8,24
50,2023-04-08,45.85,45.75,24
50,2023-04-09,36.487500000000004,36.25,24
50,2023-04-10,28.879166666666666,28.55,24
50,2023-04-11,34.9625,34.0,24
50,2023-04-12,46.38333333333333,46.55,24
50,2023-04-13,39.2125,38.5,24
50,2023-04-14,29.395833333333332,29.05,24
50,2023-04-15,39.50416666666667,41.849999999999994,24
50,2023-04-16,39.96666666666667,39.7,24
50,2023-04-17,33.233333333333334,34.2,24
50,2023-04-18,31.683333333333334,30.75,24
50,2023-04-19,34.0375,32.900000000000006,24
50,2023-04-20,36.204166666666666,34.95,24
50,2023-04-21,34.604166666666664,33.4,24
50,2023-04-22,40.09166666666667,38.65,24
50,2023-04-23,32.074999999999996,31.45,24
50,2023-04-24,31.425,29.95,24
50,2023-04-25,30.02916666666667,32.3,24
50,2023-04-26,30.145833333333332,30.299999999999997,24
50,2023-04-27,33.141666666666666,33.2,24
50,2023-04-28,23.55,22.65,24
50,2023-04-29,19.495833333333334,19.65,24
50,2023-04-30,26.125,25.85,24
50,2023-05-01,26.816666666666666,26.1,24
50,2023-05-02,22.5625,24.700000000000003,24
50,2023-05-03,25.96666666666667,24.45,24
50,2023-05-04,26.066666666666666,24.950000000000003,24
50,2023-05-05,22.270833333333332,22.15,24
50,2023-05-06,15.549999999999999,17.6,24
50,2023-05-07,15.3125,16.45,24
50,2023-05-08,23.054166666666664,23.1,24
50,2023-05-09,21.008333333333333,20.55,24
50,2023-05-10,18.829166666666666,18.2,24
50,2023-05-11,15.6625,14.649999999999999,24
50,2023-05-12,18.037499999999998,17.0,24
50,2023-05-13,9.345833333333333,9.6,24
50,2023-05-14,10.458333333333334,10.3,24
50,2023-05-15,11.575000000000001,9.600000000000001,24
50,2023-05-16,19.029166666666665,18.25,24
50,2023-05-17,23.09583333333333,23.450000000000003,24
50,2023-05-18,23.099999999999998,22.8,24
50,2023-05-19,24.287499999999998,25.55,24
50,2023-05-20,19.108333333333334,20.65,24
50,2023-05-21,20.458333333333332,21.45,24
50,2023-05-22,19.966666666666665,19.65,24
50,2023-05-23,18.504166666666666,17.4,24
50,2023-05-24,19.729166666666668,18.299999999999997,24
50,2023-05-25,20.45,20.55,24
50,2023-05-26,17.625,21.0,24
50,2023-05-27,17.920833333333334,19.15,24
50,2023-05-28,20.037499999999998,19.7,24
50,2023-05-29,29.708333333333332,28.85,24
50,2023-05-30,26.691666666666666,24.15,24
50,2023-05-31,17.354166666666668,13.65,24
50,2023-06-01,11.083333333333334,12.3,24
50,2023-06-02,12.700000000000001,12.5,24
50,2023-06-03,14.816666666666668,14.45,24
50,2023-06-04,14.4375,13.15,24
50,2023-06-05,11.333333333333334,11.899999999999999,24
50,2023-06-06,16.175,16.25,24
50,2023-06-07,13.674999999999999,11.7,24
50,2023-06-08,14.929166666666667,15.2,24
50,2023-06-09,13.137500000000001,12.45,24
50,2023-06-10,18.891666666666666,21.1,24
50,2023-06-11,17.245833333333334,17.4,24
50,2023-06-12,15.9,15.149999999999999,24
50,2023-06-13,11.0625,9.2,24
50,2023-06-14,7.529166666666666,5.95,24
50,2023-06-15,11.333333333333334,11.7,24
50,2023-06-16,15.320833333333333,16.55,24
50,2023-06-17,12.887500000000001,11.55,24
50,2023-06-18,11.316666666666668,12.05,24
50,2023-06-19,11.575000000000001,11.350000000000001,24
50,2023-06-20,10.604166666666666,8.350000000000001,24
50,2023-06-21,10.033333333333333,8.85,24
50,2023-06-22,10.6875,8.600000000000001,24
50,2023-06-23,10.637500000000001,9.75,24
50,2023-06-24,11.283333333333333,12.35,24
50,2023-06-25,12.700000000000001,13.55,24
50,2023-06-26,12.191666666666668,12.25,24
50,2023-06-27,12.320833333333333,12.85,24
50,2023-06-28,12.870833333333332,11.3,24
50,2023-06-29,14.2875,13.9,24
50,2023-06-30,12.620833333333332,11.3,24
50,2023-07-01,16.166666666666668,16.200000000000003,24
50,2023-07-02,10.4375,10.45,24
50,2023-07-03,6.683333333333334,7.7,24
50,2023-07-04,5.4875,5.85,24
50,2023-07-05,6.575,6.05,24
50,2023-07-06,7.958333333333333,6.95,24
50,2023-07-07,9.708333333333334,9.25,24
50,2023-07-08,13.4,13.649999999999999,24
50,2023-07-09,13.025,10.95,24
50,2023-07-10,10.654166666666667,9.55,24
50,2023-07-11,9.8125,10.25,24
50,2023-07-12,8.8125,9.4,24
50,2023-07-13,8.679166666666667,9.55,24
50,2023-07-14,8.4,7.6,24
50,2023-07-15,8.645833333333334,9.25,24
50,2023-07-16,7.120833333333334,5.699999999999999,24
50,2023-07-17,11.304166666666667,10.45,24
50,2023-07-18,11.049999999999999,11.05,24
50,2023-07-19,11.220833333333333,11.149999999999999,24
50,2023-07-20,12.054166666666667,11.0,24
50,2023-07-21,13.979166666666666,13.15,24
50,2023-07-22,11.929166666666667,11.7,24
50,2023-07-23,15.570833333333333,16.9,24
50,2023-07-24,15.304166666666667,15.25,24
50,2023-07-25,15.6,15.2,24
50,2023-07-26,9.762500000000001,9.2,24
50,2023-07-27,6.008333333333333,6.15,24
50,2023-07-28,4.4624999999999995,4.4,24
50,2023-07-29,6.416666666666667,5.6,24
50,2023-07-30,6.091666666666666,4.85,24
50,2023-07-31,5.075,4.95,24
50,2023-08-01,4.979166666666667,3.7,24
50,2023-08-02,7.704166666666667,7.0,24
50,2023-08-03,7.616666666666667,6.949999999999999,24
50,2023-08-04,7.8625,7.449999999999999,24
50,2023-08-05,7.354166666666667,6.4,24
50,2023-08-06,7.454166666666667,6.9,24
50,2023-08-07,5.9375,5.7,24
50,2023-08-08,5.883333333333333,5.65,24
50,2023-08-09,5.295833333333333,4.55,24
50,2023-08-10,10.579166666666667,9.0,24
50,2023-08-11,11.629166666666668,10.100000000000001,24
50,2023-08-12,14.533333333333333,13.95,24
50,2023-08-13,16.745833333333334,15.0,24
50,2023-08-14,14.333333333333334,11.899999999999999,24
50,2023-08-15,13.375,11.399999999999999,24
50,2023-08-16,12.137500000000001,12.45,24
50,2023-08-17,11.054166666666667,11.9,24
50,2023-08-18,12.841666666666667,11.55,24
50,2023-08-19,13.112499999999999,12.75,24
50,2023-08-20,17.925,17.0,24
50,2023-08-21,12.633333333333333,11.600000000000001,24
50,2023-08-22,10.304166666666667,7.55,24
50,2023-08-23,13.0625,12.55,24
50,2023-08-24,10.545833333333333,10.1,24
50,2023-08-25,9.6625,9.6,24
50,2023-08-26,7.341666666666666,7.9,24
50,2023-08-27,7.308333333333334,7.199999999999999,24
50,2023-08-28,8.183333333333334,7.4,24
50,2023-08-29,11.904166666666667,11.95,24
50,2023-08-30,10.704166666666666,10.45,24
50,2023-08-31,10.083333333333334,8.8,24
50,2023-09-01,16.05,15.8,24
50,2023-09-02,12.658333333333333,9.8,24
50,2023-09-03,21.504166666666666,21.35,24
50,2023-09-04,21.945833333333336,21.5,24
50,2023-09-05,11.108333333333334,9.5,24
50,2023-09-06,9.820833333333333,6.95,24
50,2023-09-07,12.429166666666667,11.8,24
50,2023-09-08,14.379166666666668,13.45,24
50,2023-09-09,9.879166666666666,8.85,24
50,2023-09-10,10.420833333333333,10.2,24
50,2023-09-11,8.804166666666667,7.05,24
50,2023-09-12,8.291666666666666,6.6,24
50,2023-09-13,8.8125,6.05,24
50,2023-09-14,12.745833333333332,11.850000000000001,24
50,2023-09-15,8.408333333333333,7.0,24
50,2023-09-16,9.645833333333334,8.25,24
50,2023-09-17,10.983333333333334,10.05,24
50,2023-09-18,7.379166666666666,5.5,24
50,2023-09-19,10.070833333333333,8.25,24
50,2023-09-20,13.033333333333333,10.6,24
50,2023-09-21,20.641666666666666,21.299999999999997,24
50,2023-09-22,17.2,19.4,24
50,2023-09-23,16.941666666666666,17.3,24
50,2023-09-24,18.349999999999998,18.65,24
50,2023-09-25,14.966666666666667,12.2,24
50,2023-09-26,17.462500000000002,15.0,24
50,2023-09-27,17.379166666666666,17.4,24
50,2023-09-28,10.112499999999999,7.15,24
50,2023-09-29,9.304166666666667,8.25,24
50,2023-09-30,7.316666666666666,6.25,24
50,2023-10-01,9.141666666666667,6.85,24
50,2023-10-02,12.645833333333334,11.95,24
50,2023-10-03,12.595833333333333,12.350000000000001,24
50,2023-10-04,13.854166666666666,12.55,24
50,2023-10-05,19.508333333333333,20.6,24
50,2023-10-06,14.325000000000001,14.25,24
50,2023-10-07,12.862499999999999,12.6,24
50,2023-10-08,10.608333333333333,9.95,24
50,2023-10-09,10.695833333333333,10.2,24
50,2023-10-10,14.3375,15.85,24
50,2023-10-11,14.716666666666667,13.45,24
50,2023-10-12,14.700000000000001,14.4,24
50,2023-10-13,11.375,11.399999999999999,24
50,2023-10-14,11.725,10.45,24
50,2023-10-15,13.166666666666666,13.25,24
50,2023-10-16,13.479166666666666,10.95,24
50,2023-10-17,19.1375,13.2,24
50,2023-10-18,28.308333333333334,27.25,24
50,2023-10-19,19.908333333333335,19.25,24
50,2023-10-20,23.420833333333334,24.05,24
50,2023-10-21,14.720833333333333,14.05,24
50,2023-10-22,15.895833333333334,15.55,24
50,2023-10-23,19.120833333333334,17.7,24
50,2023-10-24,27.224999999999998,24.95,24
50,2023-10-25,17.104166666666668,16.15,24
50,2023-10-26,19.5,19.4,24
50,2023-10-27,14.512500000000001,14.15,24
50,2023-10-28,12.454166666666666,12.9,24
50,2023-10-29,14.6,13.649999999999999,24
50,2023-10-30,9.741666666666667,9.0,24
50,2023-10-31,14.216666666666667,13.25,24
50,2023-11-01,21.575,19.049999999999997,24
50,2023-11-02,25.724999999999998,25.450000000000003,24
50,2023-11-03,17.425,17.0,24
50,2023-11-04,23.175,24.0,24
50,2023-11-05,24.15416666666667,24.1,24
50,2023-11-06,23.03333333333333,23.0,24
50,2023-11-07,23.445833333333336,23.700000000000003,24
50,2023-11-08,23.275000000000002,22.1,24
50,2023-11-09,28.2,24.049999999999997,24
50,2023-11-10,32.083333333333336,29.7,24
50,2023-11-11,31.683333333333334,28.6,24
50,2023-11-12,30.55,31.1,24
50,2023-11-13,15.445833333333333,12.9,24
50,2023-11-14,12.7875,10.2,24
50,2023-11-15,20.645833333333332,15.75,24
50,2023-11-16,20.920833333333334,21.65,24
50,2023-11-17,11.383333333333333,9.8,24
50,2023-11-18,19.087500000000002,17.299999999999997,24
50,2023-11-19,15.862499999999999,14.3,24
50,2023-11-20,18.325,14.850000000000001,24
50,2023-11-21,25.491666666666664,24.65,24
50,2023-11-22,31.6875,30.6,24
50,2023-11-23,30.662499999999998,33.5,24
50,2023-11-24,23.816666666666666,23.75,24
50,2023-11-25,19.587500000000002,16.75,24
50,2023-11-26,17.162499999999998,16.55,24
50,2023-11-27,16.662499999999998,16.1,24
50,2023-11-28,17.875,13.850000000000001,24
50,2023-11-29,23.620833333333334,18.45,24
50,2023-11-30,30.079166666666666,26.9,24
50,2023-12-01,23.058333333333334,21.85,24
50,2023-12-02,15.65,15.15,24
50,2023-12-03,13.120833333333332,11.399999999999999,24
50,2023-12-04,18.641666666666666,14.850000000000001,24
50,2023-12-05,20.208333333333332,19.55,24
50,2023-12-06,14.641666666666666,13.1,24
50,2023-12-07,14.566666666666668,13.25,24
50,2023-12-08,12.450000000000001,12.2,24
50,2023-12-09,19.833333333333332,20.4,24
50,2023-12-10,17.708333333333332,17.85,24
50,2023-12-11,20.108333333333334,20.35,24
50,2023-12-12,23.8125,23.4,24
50,2023-12-13,27.599999999999998,28.450000000000003,24
50,2023-12-14,25.383333333333336,25.700000000000003,24
50,2023-12-15,22.6125,22.5,24
50,2023-12-16,21.875,20.299999999999997,24
50,2023-12-17,23.545833333333334,21.1,24
50,2023-12-18,26.991666666666664,25.3,24
50,2023-12-19,27.02916666666667,24.35,24
50,2023-12-20,26.525000000000002,26.0,24
50,2023-12-21,22.054166666666664,20.4,24
50,2023-12-22,18.224999999999998,18.25,24
50,2023-12-23,17.508333333333333,17.200000000000003,24
50,2023-12-24,16.033333333333335,17.3,24
50,2023-12-25,18.270833333333332,18.35,24
50,2023-12-26,27.241666666666664,27.3,24
50,2023-12-27,24.40416666666667,23.0,24
50,2023-12-28,23.425,20.75,24
50,2023-12-29,23.462500000000002,20.9,24
50,2023-12-30,22.808333333333334,22.5,24
50,2023-12-31,21.158333333333335,20.9,24
50,2024-01-01,21.245833333333334,21.950000000000003,24
50,2024-01-02,16.820833333333333,16.8,24
50,2024-01-03,20.375,17.75,24
50,2024-01-04,21.025000000000002,20.799999999999997,24
50,2024-01-05,16.658333333333335,16.0,24
50,2024-01-06,18.645833333333332,18.5,24
50,2024-01-07,18.620833333333334,18.1,24
50,2024-01-08,18.570833333333333,18.1,24
50,2024-01-09,15.258333333333333,15.3,24
50,2024-01-10,15.133333333333333,16.1,24
50,2024-01-11,17.170833333333334,18.05,24
50,2024-01-12,15.666666666666666,14.9,24
50,2024-01-13,16.570833333333333,15.850000000000001,24
50,2024-01-14,22.820833333333336,22.25,24
50,2024-01-15,16.304166666666667,17.5,24
50,2024-01-16,19.150000000000002,17.950000000000003,24
50,2024-01-17,16.941666666666666,15.25,24
50,2024-01-18,20.099999999999998,19.450000000000003,24
50,2024-01-19,13.504166666666668,13.15,24
50,2024-01-20,14.966666666666667,14.85,24
50,2024-01-21,14.583333333333334,14.5,24
50,2024-01-22,19.216666666666665,16.9,24
50,2024-01-23,19.2,17.2,24
50,2024-01-24,17.595833333333335,16.65,24
50,2024-01-25,26.05,24.8,24
50,2024-01-26,16.520833333333332,16.4,24
50,2024-01-27,17.412499999999998,17.15,24
50,2024-01-28,15.345833333333333,14.5,24
50,2024-01-29,15.916666666666666,15.7,24
50,2024-01-30,15.191666666666668,14.6,24
50,2024-01-31,12.708333333333334,14.45,24
50,2024-02-01,13.395833333333334,13.05,24
50,2024-02-02,12.237499999999999,11.15,24
50,2024-02-03,14.833333333333334,12.9,24
50,2024-02-04,23.5125,22.65,24
50,2024-02-05,18.758333333333333,17.9,24
50,2024-02-06,18.695833333333333,18.450000000000003,24
50,2024-02-07,20.920833333333334,20.15,24
50,2024-02-08,24.537499999999998,24.15,24
50,2024-02-09,24.275000000000002,21.200000000000003,24
50,2024-02-10,24.666666666666668,25.549999999999997,24
50,2024-02-11,37.15,37.3,24
50,2024-02-12,37.09166666666667,35.9,24
50,2024-02-13,22.337500000000002,22.15,24
50,2024-02-14,19.974999999999998,18.7,24
50,2024-02-15,24.120833333333334,23.4,24
50,2024-02-16,22.641666666666666,21.85,24
50,2024-02-17,19.358333333333334,18.25,24
50,2024-02-18,15.708333333333334,14.350000000000001,24
50,2024-02-19,15.933333333333332,13.85,24
50,2024-02-20,14.808333333333332,12.75,24
50,2024-02-21,17.620833333333334,14.8,24
50,2024-02-22,20.625,18.35,24
50,2024-02-23,16.920833333333334,17.15,24
50,2024-02-24,19.6375,18.3,24
50,2024-02-25,23.116666666666664,20.05,24
50,2024-02-26,30.224999999999998,33.0,24
50,2024-02-27,29.129166666666666,29.5,24
50,2024-02-28,20.808333333333334,18.95,24
50,2024-02-29,15.270833333333334,14.350000000000001,24
50,2024-03-01,19.016666666666666,16.25,24
50,2024-03-02,21.84583333333333,19.799999999999997,24
50,2024-03-03,18.191666666666666,18.0,24
50,2024-03-04,15.420833333333334,14.3,24
50,2024-03-05,22.958333333333332,22.5,24
50,2024-03-06,30.97083333333333,28.1,24
50,2024-03-07,40.475,37.599999999999994,24
50,2024-03-08,34.3125,32.45,24
50,2024-03-09,18.679166666666667,16.9,24
50,2024-03-10,20.254166666666666,19.35,24
50,2024-03-11,19.391666666666666,17.15,24
50,2024-03-12,20.108333333333334,17.9,24
50,2024-03-13,14.4125,12.85,24
50,2024-03-14,30.52916666666667,25.700000000000003,24
50,2024-03-15,47.520833333333336,46.099999999999994,24
50,2024-03-16,44.96666666666667,48.3,24
50,2024-03-17,40.1,42.2,24
50,2024-03-18,33.954166666666666,33.35,24
50,2024-03-19,44.47083333333333,42.55,24
50,2024-03-20,26.933333333333334,27.2,24
50,2024-03-21,25.645833333333332,21.85,24
50,2024-03-22,22.1125,18.85,24
50,2024-03-23,15.525,14.100000000000001,24
50,2024-03-24,15.8125,14.85,24
50,2024-03-25,19.974999999999998,16.05,24
50,2024-03-26,26.4875,24.700000000000003,24
50,2024-03-27,24.287499999999998,24.75,24
50,2024-03-28,21.041666666666668,21.0,24
50,2024-03-29,23.420833333333334,20.75,24
50,2024-03-30,25.433333333333334,22.7,24
50,2024-03-31,32.791666666666664,32.2,24
